DAY_ID,ROUTE_ID,STORE_NUMBER,DAY_OF_WEEK,HELPER,TOTAL_WEIGHT,CASES,URBANITY,UNLOAD_TIME
36,8,148,1,False,59.53171633711,12,S,28.258271498776253
37,6,148,2,False,68.73112843706178,14,S,37.24103619552589
40,7,148,5,False,66.20680368048474,14,S,28.649385034411925
44,7,148,2,False,49.722178441898706,10,S,24.39743191821592
47,1,148,5,False,61.90127863322154,13,S,27.659446407465648
50,3,148,1,False,57.423028960956415,12,S,29.689370266929597
52,1,148,3,False,64.06627509420737,13,S,34.095024148180194
54,4,148,5,False,46.03452858640999,10,S,24.38963177131614
58,7,148,2,False,76.02114278787371,16,S,37.50926739649903
60,9,148,4,False,61.507296529564506,13,S,27.830240775323503
61,3,148,5,False,72.49763655327027,15,S,34.522785136359886
63,5,148,0,False,57.160426734286716,12,S,28.62076605248851
68,8,148,5,False,73.01712887515842,15,S,38.930605421676766
72,4,148,2,False,59.57872969382438,12,S,26.814209706467512
73,9,148,3,False,64.03950180010689,13,S,29.940797543688948
74,2,148,4,False,48.30771848258346,10,S,25.05731478402827
76,8,148,6,False,62.96472965875155,13,S,34.07369470152897
80,7,148,3,False,66.16415676413749,14,S,31.08891406991763
81,7,148,4,False,83.584615923962,17,S,45.641789427147756
82,6,148,5,False,55.23486403956229,12,S,26.176959885569755
83,2,148,6,False,73.76408930946066,15,S,33.522921954822465
84,4,148,0,False,43.423685883622056,9,S,21.420772797884766
86,1,148,2,False,40.489544232686356,9,S,18.97244350550401
87,9,148,3,False,48.553783029395156,10,S,24.93212927347038
89,5,148,5,False,43.411762292838596,9,S,24.126439630951698
90,6,148,6,False,73.86482282384272,15,S,37.86020055580698
91,4,148,0,True,43.328841327693944,9,S,13.209473499631102
93,2,148,2,False,50.76262645011443,11,S,24.769300999858938
96,1,148,5,False,33.3998655754295,7,S,17.882794864622138
97,4,148,6,False,58.26993188709001,12,S,25.500844236982005
98,3,148,0,False,51.706029403226886,11,S,23.66261694387191
100,7,148,2,True,68.42271950899648,14,S,19.165674471572025
103,6,148,5,True,60.438944501010674,13,S,15.991559784359225
109,3,148,4,False,63.83754603290967,13,S,31.44189216625092
110,3,148,5,False,75.3385888806619,16,S,37.65046652307882
113,6,148,1,False,49.302422046714156,10,S,20.051065802091607
114,4,148,2,False,47.461998141751224,10,S,24.786708847550294
117,4,148,5,False,57.881648264032215,12,S,27.809555435279762
119,2,148,0,False,74.87499405575558,15,S,38.40518017312802
122,2,148,3,False,65.68614180202076,14,S,32.15855154796799
124,3,148,5,False,79.58022524303988,16,S,36.531143964876186
125,5,148,6,False,82.03427492432834,17,S,39.28208032711725
127,7,148,1,False,62.83175790678934,13,S,28.306436427652525
128,3,148,2,True,61.13006241649458,13,S,17.878358506866682
130,7,148,4,False,28.684064815189753,6,S,16.3691243265201
131,1,148,5,False,58.665404695881115,12,S,31.693387240145253
132,1,148,6,False,59.481826894911464,12,S,31.580007477196183
134,5,148,1,False,60.8529000602003,13,S,28.44803680932056
139,5,148,6,False,37.73589672005765,8,S,20.03425474981917
141,3,148,1,False,52.05904901911997,11,S,27.018255737584532
142,6,148,2,False,72.58681095191703,15,S,37.144599912309545
143,8,148,3,False,54.216898490991795,11,S,28.76394758835478
147,5,148,0,True,34.73071626424169,7,S,9.839754027685029
148,2,148,1,False,56.836685555030016,12,S,29.783047515846736
150,9,148,3,False,48.398956295729285,10,S,25.31427034746349
152,3,148,5,False,59.653283510664245,12,S,27.633602203987767
153,4,148,6,False,60.10923727505181,13,S,28.469369850407173
154,8,148,0,False,51.98824278438934,11,S,27.557153484798864
158,3,148,4,False,44.300489643407936,9,S,22.45404329924707
163,6,148,2,True,63.67509124286811,13,S,16.861004563625706
164,1,148,3,False,57.36487484801873,12,S,27.0410691182844
165,7,148,4,True,64.2369180064486,13,S,18.294093961679703
169,5,148,1,False,52.42390751969666,11,S,29.389357821342667
171,5,148,3,True,43.818429601230484,9,S,11.741848646479482
172,1,148,4,False,48.53404699229086,10,S,26.44293167957992
173,3,148,5,False,55.94074775395006,12,S,29.420574346408674
174,4,148,6,False,56.499272970221355,12,S,27.030327500768145
179,5,148,4,False,78.30132357727818,16,S,36.93244901840758
180,5,148,5,True,43.07034553913416,9,S,13.061314743711275
3,6,35,3,False,41.14513241169375,9,U,20.53817508718921
4,5,35,4,False,61.54613723387404,13,U,32.15669117807477
5,1,35,5,False,31.964820671742327,7,U,24.247546948773437
9,4,35,2,False,27.628218381875854,6,U,18.940923299657804
10,2,35,3,False,52.093617917771475,11,U,33.39177770653221
11,7,35,4,False,46.25340544954592,10,U,35.627892999226354
14,2,35,0,False,41.476921819859896,9,U,28.004999826123452
15,3,35,1,True,71.55570734095647,15,U,23.197766353589177
16,2,35,2,False,39.48146888764772,8,U,24.40123786362747
20,4,35,6,False,47.85093395363897,10,U,28.131853784620127
21,2,35,0,False,46.5326290978868,10,U,25.302314595979496
22,3,35,1,False,34.80146032420822,7,U,24.724808349711804
23,2,35,2,False,57.84421963303399,12,U,35.81736161646593
24,2,35,3,False,53.37305750812113,11,U,29.494062789247057
27,4,35,6,False,73.76552815373392,15,U,47.45824987934957
28,5,35,0,False,58.515068799641135,12,U,35.06791813745916
31,2,35,3,False,59.31746066047413,12,U,36.126675377123284
32,6,35,4,False,53.9559306584046,11,U,34.38613557472348
34,8,35,6,False,55.47900689782215,12,U,34.350923842703686
36,8,35,1,True,60.67394594022476,13,U,19.333932764325446
37,2,35,2,False,79.4312377233984,16,U,44.285246344230636
39,6,35,4,False,62.67337996016721,13,U,38.92629480637603
40,4,35,5,False,36.62181848100006,8,U,26.337383661489838
44,4,35,2,False,51.114756969231145,11,U,29.318708009727853
45,7,35,3,False,61.465930975226534,13,U,33.833489911551226
53,1,35,4,False,82.82178416212636,17,U,54.45677437759574
54,1,35,5,False,31.10480497262644,7,U,17.026416494693393
57,2,35,1,False,39.93910984814134,8,U,24.019661740338332
58,6,35,2,False,55.54824006914691,12,U,33.50320258501014
60,8,35,4,False,40.77984557783912,9,U,27.894006671229555
61,6,35,5,False,50.88652305685235,11,U,27.642468331534836
62,1,35,6,False,60.69016814204185,13,U,35.23124846815085
64,3,35,1,False,58.03785317749938,12,U,32.60054518328132
66,5,35,3,False,67.56017052589623,14,U,45.97178645959559
68,1,35,5,False,55.22771149608139,12,U,33.12783918967854
70,3,35,0,False,62.44565678308919,13,U,35.155146385772994
73,1,35,3,False,53.538866322881354,11,U,30.43390747596009
74,4,35,4,False,48.94610561170071,10,U,30.349206030235425
75,4,35,5,False,51.66164691873782,11,U,32.61484428063461
77,6,35,0,False,35.50309699061779,8,U,24.724880224947935
78,1,35,1,True,54.390625371151934,11,U,14.98562208085755
80,6,35,3,False,56.800665609217056,12,U,33.35082535152036
81,2,35,4,False,67.66170269835686,14,U,35.198377170556995
82,2,35,5,True,50.581969653688155,11,U,14.947096418726765
83,2,35,6,False,43.32532583642104,9,U,24.7319935922582
85,1,35,1,False,58.70610035006788,12,U,41.18709203475506
88,1,35,4,False,45.00483191197972,10,U,28.577489852246142
91,4,35,0,True,63.96388779116847,13,U,21.313999037741322
93,3,35,2,False,29.006688927828673,6,U,24.251548438440324
95,3,35,4,False,36.650696055627975,8,U,22.7365530005969
96,3,35,5,False,44.113562149319534,9,U,25.5157608293712
97,5,35,6,False,51.721763257569556,11,U,28.61682854947721
98,3,35,0,True,39.96529220339127,8,U,12.738128107462577
103,3,35,5,True,54.0499239840159,11,U,16.824558945794035
104,1,35,6,False,31.319618975698592,7,U,20.43532145087854
106,3,35,1,False,72.93873993325421,15,U,43.18066210171318
108,9,35,3,False,40.94003056792944,9,U,29.26827862070353
109,4,35,4,False,43.133126913682965,9,U,27.64852330344204
114,2,35,2,False,58.631780296568095,12,U,37.95289917251873
116,5,35,4,False,52.27651683750036,11,U,35.5380937878074
117,2,35,5,False,54.33368895926956,11,U,34.79909628530562
119,1,35,0,False,54.336273292554246,11,U,31.65003427824472
120,6,35,1,False,53.611199470007776,11,U,32.21437349571488
122,1,35,3,True,67.02189932318001,14,U,23.105491196038322
124,1,35,5,False,49.62997713985382,10,U,35.881163732032576
125,2,35,6,True,51.34219046292458,11,U,16.718115096038126
128,1,35,2,True,67.41562744456131,14,U,23.791785053489466
131,9,35,5,False,53.440061138308835,11,U,31.830993767979507
137,2,35,4,False,43.460506199562026,9,U,28.030196131530428
139,5,35,6,False,48.12451734973673,10,U,26.637815837779254
142,2,35,2,False,60.99209555609609,13,U,37.60250845616952
143,3,35,3,False,48.26315069034594,10,U,31.586722608339013
150,1,35,3,False,52.29119282975005,11,U,35.63870952233972
154,5,35,0,False,69.98278714896364,14,U,35.14281989741178
155,4,35,1,False,48.784214150140954,10,U,25.93628118435729
163,6,35,2,False,59.28388352624612,12,U,35.180936428754336
164,7,35,3,False,38.89352967010354,8,U,17.555188381929767
165,1,35,4,False,47.11440398242463,10,U,29.194176257788964
166,2,35,5,False,66.7905779233146,14,U,44.88190017156924
168,8,35,0,False,40.69329515802103,9,U,24.27536200225569
170,6,35,2,False,47.013300286481666,10,U,32.102598961638776
171,8,35,3,False,50.598847049501465,11,U,30.361086631521097
172,4,35,4,False,58.24340737121718,12,U,32.492460791587895
173,4,35,5,True,67.81177393633772,14,U,20.533268500246855
178,4,35,3,False,70.79049831679659,15,U,45.0740752149005
179,2,35,4,True,44.10436389409791,9,U,16.366837563711623
3,6,180,3,False,51.888988957670364,11,S,26.24739702457005
4,2,180,4,False,61.657494626184665,13,S,31.070241973153014
5,1,180,5,False,61.61281617136564,13,S,34.79679727491976
6,1,180,6,False,43.73541828590712,9,S,25.922105620433175
8,3,180,1,False,61.68557244648445,13,S,27.63935265712134
9,5,180,2,True,81.73754435405088,17,S,19.3104869838792
10,4,180,3,False,48.03517000950106,10,S,25.92633330533402
15,6,180,1,False,62.235483046691286,13,S,27.260782232186045
16,4,180,2,False,44.96211663405447,9,S,23.884848226641594
19,6,180,5,False,56.314916037863526,12,S,30.50966347223368
20,5,180,6,False,70.19388012020005,15,S,32.796638811859445
24,7,180,3,False,54.58167690493488,11,S,27.236317478176424
25,9,180,4,False,54.559579274379786,11,S,28.789216827121628
27,8,180,6,False,46.345954872673005,10,S,22.516899689888206
29,5,180,1,False,63.841187779689726,13,S,33.655437135928
30,3,180,2,False,48.8365443925068,10,S,24.157319740606326
31,8,180,3,False,52.31793325781478,11,S,27.32487324638364
32,3,180,4,False,72.35717932200018,15,S,31.99708188125453
33,7,180,5,False,53.986733470942454,11,S,27.214250010471652
35,3,180,0,False,44.89850479158396,9,S,24.102464886090583
36,8,180,1,False,31.68566131973131,7,S,15.40544816712411
39,4,180,4,True,40.31842396782022,9,S,10.833975856786829
40,1,180,5,False,46.06297467850397,10,S,25.7771523767626
42,4,180,0,False,64.82826780950464,13,S,33.59527734561201
45,7,180,3,False,77.4162785254063,16,S,38.110138989828116
46,1,180,4,False,55.38533773715388,12,S,29.01559607112784
53,8,180,4,False,50.17963548165811,11,S,21.6010455815573
54,5,180,5,False,65.71652499717915,14,S,32.5646197653019
55,4,180,6,False,61.76229802859486,13,S,28.634237586133167
57,3,180,1,False,49.73858117371712,10,S,25.046657916311162
58,4,180,2,False,31.871609968740223,7,S,13.54874361081092
60,1,180,4,False,68.98077650805402,14,S,35.24118442260557
61,5,180,5,False,55.462729316834825,12,S,25.23210791432825
62,8,180,6,False,60.39139815356471,13,S,35.96089737726886
64,4,180,1,False,39.47490107545195,8,S,20.261584363299747
68,8,180,5,False,66.71088889344576,14,S,31.736463781717436
70,5,180,0,False,37.35920270875973,8,S,19.081400941782285
73,1,180,3,False,80.65539387588016,17,S,35.31837199050538
74,1,180,4,False,81.53799834772394,17,S,39.36711628982039
75,5,180,5,False,72.19420315043699,15,S,37.428959412530645
76,1,180,6,False,50.96668724960141,11,S,26.751029056123937
77,7,180,0,False,64.68534859014997,13,S,30.78162806248551
80,4,180,3,True,66.39197703714504,14,S,19.18450000362954
81,7,180,4,False,58.13588519474556,12,S,27.56660409909911
84,1,180,0,False,40.19309913723636,9,S,19.85447976338422
85,1,180,1,False,71.69735426140306,15,S,33.12100412550697
86,1,180,2,False,38.47491086379514,8,S,16.929420984978286
87,7,180,3,False,67.74782797649343,14,S,35.52509556269783
88,6,180,4,False,33.361179568258535,7,S,16.007217249077513
90,2,180,6,False,63.04838276835982,13,S,31.605508363656735
91,2,180,0,False,38.182901895993126,8,S,18.595964666604274
92,2,180,1,False,39.48510313434207,8,S,23.0952137152464
93,4,180,2,False,27.29335278226558,6,S,17.047715219802896
95,5,180,4,False,59.394863545744464,12,S,26.165192605967263
97,2,180,6,False,53.341183106540015,11,S,27.390563235263556
100,2,180,2,False,42.842394996790595,9,S,22.05630951979556
102,4,180,4,False,41.19171584493153,9,S,23.37176535593973
103,7,180,5,False,76.80619850813781,16,S,38.0378363325718
108,3,180,3,False,49.32950300480862,10,S,27.34232250642054
109,8,180,4,False,63.44536359613229,13,S,33.157499956919054
111,3,180,6,False,55.55184578619512,12,S,28.887856029789212
112,3,180,0,False,48.10680489960846,10,S,26.46908752785439
114,1,180,2,False,63.86912606360232,13,S,60.16968167115799
115,5,180,3,False,66.01287844273018,14,S,31.833319078303262
116,8,180,4,False,32.350273500245734,7,S,20.554238749188873
117,6,180,5,True,33.11632954496889,7,S,11.218891160589747
119,6,180,0,False,73.79027953323956,15,S,37.89483827246009
121,4,180,2,False,51.275423093544326,11,S,26.924797963606398
126,5,180,0,False,59.577364812783536,12,S,25.658862662638896
127,5,180,1,False,45.79724551823961,10,S,24.372907478325253
130,7,180,4,False,42.01492808964258,9,S,21.134291817811757
134,5,180,1,False,62.6246303231814,13,S,33.54649306620307
135,4,180,2,False,51.445469726572945,11,S,25.168148029111048
139,2,180,6,False,51.29635868891114,11,S,19.387500336631753
142,4,180,2,False,30.68150395138587,7,S,17.654310412968385
146,1,180,6,False,36.03234729983921,8,S,18.23825326898441
148,1,180,1,False,40.896390630392744,9,S,20.646768601888233
150,1,180,3,False,63.31917702099162,13,S,31.35337026483667
152,3,180,5,False,69.13181762704585,14,S,36.99216976448079
153,3,180,6,False,78.21594669049311,16,S,43.16497638174809
154,8,180,0,False,53.29068655620835,11,S,26.859190651199405
155,4,180,1,True,51.59723302477849,11,S,13.17796356396525
156,4,180,2,False,39.194597162740635,8,S,14.865430943776694
157,4,180,3,False,53.66372726817519,11,S,31.162241107892598
159,2,180,5,False,40.790911041549066,9,S,26.082534044406813
161,4,180,0,False,61.5882657293515,13,S,27.47056348111085
165,6,180,4,False,70.82708526183819,15,S,35.323586906674336
166,6,180,5,False,55.940615205087894,12,S,28.160517007039658
167,4,180,6,False,79.8003206791854,16,S,34.99413947930565
169,6,180,1,False,55.52018878041655,12,S,28.511579501781743
173,1,180,5,False,48.18822140329548,10,S,25.851046532902206
174,5,180,6,False,56.07710969463453,12,S,27.359097131368788
175,1,180,0,True,56.57687256922696,12,S,15.529585034601084
176,3,180,1,False,52.097858000444965,11,S,27.341980557113867
178,3,180,3,False,58.33836876940601,12,S,28.974350323958006
3,7,2,3,False,68.8886344291524,14,U,40.061413928933916
4,4,2,4,False,61.884738571405144,13,U,36.79976743435664
6,4,2,6,False,80.02243329939441,17,U,48.69246013811842
7,5,2,0,False,57.8741801382602,12,U,35.94696028256588
8,4,2,1,False,53.29715505264918,11,U,35.37119577422158
9,5,2,2,True,73.89071461598253,15,U,24.090189021399368
14,5,2,0,False,49.85017837309552,10,U,33.86498149474003
15,1,2,1,False,55.20841117027166,12,U,37.819959743242485
17,6,2,3,True,32.82528411592705,7,U,10.19272962162235
19,3,2,5,False,76.56417788843791,16,U,46.496688300626744
20,3,2,6,False,59.524006106764105,12,U,38.26433716055568
22,1,2,1,False,38.49749593366302,8,U,22.578427091773687
25,6,2,4,False,76.71626890576373,16,U,47.81123497122686
27,9,2,6,False,55.835256251710106,12,U,33.49150598345919
30,9,2,2,False,58.67143696212451,12,U,35.498128129884975
31,7,2,3,False,76.82060984513862,16,U,40.94619282222382
32,2,2,4,True,34.52814985097325,7,U,11.566443080541237
34,4,2,6,False,79.63319859417845,16,U,48.40475788700034
35,3,2,0,False,69.56216972888603,14,U,45.08050710757025
36,4,2,1,False,39.9781508135285,8,U,27.879555986860066
37,3,2,2,True,64.80718019879737,13,U,20.860391823248463
40,6,2,5,False,55.674119199614815,12,U,34.90214166715457
44,6,2,2,True,50.71699260402105,11,U,18.57545824464728
48,2,2,6,False,49.89529772645552,10,U,29.544629905788316
52,5,2,3,False,35.596537111128086,8,U,19.971919832063897
56,4,2,0,False,23.338064562347654,5,U,12.448585606243952
57,6,2,1,True,84.61922413059308,17,U,27.200927148323238
58,6,2,2,True,64.66265653497703,13,U,19.62125816095965
59,3,2,3,False,53.14649428963225,11,U,31.595480014469647
63,2,2,0,False,53.71566145054768,11,U,30.306682548738344
66,2,2,3,False,38.31048666514887,8,U,29.35092153035844
67,1,2,4,True,54.84020948788743,11,U,16.966541509748318
69,3,2,6,False,52.51465804577533,11,U,30.33833094086943
70,5,2,0,False,56.90196479068891,12,U,38.15003228301947
72,6,2,2,False,66.9264544885291,14,U,43.11979536204931
73,5,2,3,False,68.1853840464928,14,U,36.464314285169316
74,7,2,4,False,52.56128976290936,11,U,33.43381481644663
76,6,2,6,False,69.33314410543971,14,U,45.01037300980086
78,2,2,1,False,56.83433687877982,12,U,31.94865007055152
81,4,2,4,False,70.2289895383129,15,U,39.15601132644105
86,2,2,2,True,61.58458019742712,13,U,19.029214010894886
87,3,2,3,False,53.49308954866494,11,U,36.753132237013716
89,3,2,5,False,28.549269451806534,6,U,22.331725418648286
91,4,2,0,False,64.1589370352259,13,U,38.40228745499566
95,1,2,4,False,74.0055990364283,15,U,41.667985859852024
97,8,2,6,False,54.769800219720594,11,U,34.09378709920283
99,5,2,1,False,44.14118346856588,9,U,22.865672123656513
100,6,2,2,False,62.361336371902794,13,U,38.00654201663388
102,3,2,4,False,39.86195416609957,8,U,23.092783722215138
103,3,2,5,False,66.15119849533943,14,U,34.297204271192314
104,2,2,6,False,82.9259762888275,17,U,50.708776680170686
106,6,2,1,False,66.90815461762651,14,U,38.268751875490906
108,3,2,3,True,32.758512947203826,7,U,10.525290563067832
109,3,2,4,False,60.33465156737279,13,U,38.448770902682575
111,3,2,6,False,43.903356119120104,9,U,24.00830202935509
112,8,2,0,False,51.417281586738596,11,U,27.098444741086166
113,3,2,1,False,63.78128416692312,13,U,35.00236959437758
118,4,2,6,True,54.77343182069473,11,U,19.584934219294894
119,6,2,0,False,38.703462112375924,8,U,24.362522329767263
120,8,2,1,False,43.4949442992412,9,U,29.035469350625586
122,8,2,3,False,70.28966376824062,15,U,45.32484941636449
123,4,2,4,False,78.51728561069717,16,U,45.003677409352946
124,7,2,5,False,54.10754226733631,11,U,33.94770436096002
126,1,2,0,False,46.768835505914495,10,U,30.377988473252753
127,6,2,1,False,73.46272611642671,15,U,44.06683747444563
133,6,2,0,True,28.43968522788455,6,U,10.772833000474998
134,3,2,1,False,64.31566114575202,13,U,39.1561904852587
135,5,2,2,False,37.77039763683163,8,U,23.058793588782496
137,7,2,4,False,57.669371473733435,12,U,33.535104622565655
138,2,2,5,False,60.36218077426822,13,U,37.02745642695517
140,1,2,0,False,66.09555512785242,14,U,38.36031237543165
145,2,2,5,False,71.80731180098012,15,U,46.198081653581305
149,1,2,2,False,66.82192351398105,14,U,34.97436963335932
151,1,2,4,False,70.93338277184583,15,U,44.981055681803404
154,7,2,0,False,66.71107233837073,14,U,46.77189893168277
159,5,2,5,False,76.54709645302111,16,U,46.64630825806238
160,4,2,6,False,55.20649390171415,12,U,33.88741570679326
163,3,2,2,False,64.13174678159521,13,U,37.612957750959325
165,3,2,4,False,48.788380375146986,10,U,25.781332093687904
166,6,2,5,False,53.43505686419116,11,U,31.26736113646887
167,4,2,6,False,56.69845448195975,12,U,33.50555130897963
168,8,2,0,False,60.92283144479063,13,U,31.464970087787194
171,5,2,3,False,75.4132486705998,16,U,43.80082858676371
172,8,2,4,False,43.31570211004465,9,U,24.64476978732348
173,1,2,5,False,37.99152878972393,8,U,26.68994701889131
174,3,2,6,False,52.537903860638934,11,U,33.213902195260424
175,4,2,0,False,70.88509953222038,15,U,42.034075213472946
176,7,2,1,False,58.25092620205847,12,U,35.564946826713644
177,3,2,2,False,52.02056484395431,11,U,31.713097592288886
179,3,2,4,False,68.76699078648704,14,U,46.206422032842774
3,7,24,3,False,55.26646780436084,12,U,35.62089457330441
5,3,24,5,False,63.93847201672503,13,U,38.98204793002356
6,5,24,6,False,67.94940812949488,14,U,37.32782624281525
7,4,24,0,False,50.154440899685085,11,U,34.320907844186884
8,6,24,1,False,47.76673727938496,10,U,21.688673247972122
9,4,24,2,False,65.52495833969365,14,U,35.78875100505238
11,2,24,4,False,51.528602678640944,11,U,36.42282348796651
12,6,24,5,False,20.210156461885912,5,U,8.164452247011681
13,2,24,6,False,59.005908847081585,12,U,34.158186505395946
16,6,24,2,True,38.293402010802694,8,U,13.823870567893422
17,4,24,3,False,69.24535678517444,14,U,43.308605334121026
18,5,24,4,False,44.31502755360848,9,U,28.596587232734194
20,5,24,6,False,76.5272878334637,16,U,43.58978329287396
22,6,24,1,False,79.42368375952167,16,U,44.25249677049391
23,4,24,2,False,54.6368816543406,11,U,34.37359858636898
24,4,24,3,False,50.71164185139659,11,U,28.61004677368279
25,1,24,4,False,55.91715278864139,12,U,27.325178078860304
26,8,24,5,False,66.33571995963915,14,U,37.3080073657264
27,8,24,6,False,45.80337377173138,10,U,30.094832759766014
28,4,24,0,False,45.44363582254625,10,U,31.522176825329016
29,5,24,1,False,63.59941007508805,13,U,39.366863834342475
30,2,24,2,False,30.938894722902308,7,U,18.19802094946861
32,2,24,4,False,71.6460272373591,15,U,44.54893890553665
33,7,24,5,False,55.19922015307981,12,U,33.63563936188284
34,8,24,6,True,48.583768615279,10,U,17.832231511417742
35,7,24,0,False,69.8461202960752,14,U,47.25216499217173
38,6,24,3,False,56.183136017903784,12,U,32.74737592496806
39,4,24,4,False,63.164065058811296,13,U,45.48992414984739
40,5,24,5,True,57.945327451325376,12,U,17.743580718359553
44,5,24,2,False,66.93380297724568,14,U,35.00257563897925
48,1,24,6,False,75.49511616340395,16,U,45.06775184643862
51,2,24,2,False,46.490135093139884,10,U,22.68129859666464
52,8,24,3,False,44.26618895435736,9,U,26.51035858668956
56,8,24,0,False,48.251624561692495,10,U,26.045239753595364
57,5,24,1,False,54.364293261893415,11,U,32.371712786849876
59,3,24,3,False,61.47969801359895,13,U,36.84315120073028
60,2,24,4,False,57.60715023546052,12,U,34.401650896355605
61,2,24,5,False,40.75152631135764,9,U,25.313855460864616
62,7,24,6,False,50.95026737221396,11,U,30.276703294275215
64,1,24,1,False,37.93572608856424,8,U,18.871807874442496
65,7,24,2,False,45.3472109879903,10,U,27.158049029426312
71,1,24,1,False,42.905857057878734,9,U,22.80851035020435
73,7,24,3,False,66.0910976863663,14,U,40.28801342760327
74,8,24,4,False,50.16880878403356,11,U,31.24652401542657
76,3,24,6,False,66.57435193201235,14,U,40.934229273435754
79,3,24,2,False,66.81405936384422,14,U,36.80800330533801
81,1,24,4,False,35.5574133195134,8,U,22.73281509311033
82,4,24,5,False,62.00868841878084,13,U,35.03349936016082
83,4,24,6,False,41.385818040189044,9,U,26.20798082481025
84,1,24,0,False,62.96619810379418,13,U,37.10613154827158
89,1,24,5,False,48.61593936499049,10,U,32.040979792781606
91,5,24,0,False,61.15037865079676,13,U,38.06467853745205
94,1,24,3,False,45.279894335712534,10,U,20.687490264880154
95,1,24,4,False,51.73675578946294,11,U,33.158287534777855
101,6,24,3,False,45.51707966292863,10,U,23.880943848469638
103,4,24,5,False,49.877682573293285,10,U,32.358782696147884
104,2,24,6,False,58.32553156168627,12,U,33.53248099506554
106,5,24,1,False,63.54276346492543,13,U,38.72480125605381
107,4,24,2,False,53.67362937322171,11,U,36.329024377613706
109,1,24,4,False,32.10054431680484,7,U,21.879436215650795
110,4,24,5,False,64.6809086373387,13,U,39.00398207523636
112,3,24,0,False,42.03979559578894,9,U,27.9241030492689
114,6,24,2,False,57.92546135776583,12,U,32.52113990322695
115,3,24,3,False,41.80153729417002,9,U,31.13964634535194
116,7,24,4,False,40.38640056100901,9,U,23.61186612502074
119,1,24,0,False,47.53008651558428,10,U,29.169218140426885
120,4,24,1,False,66.22317974826399,14,U,39.398600446282835
121,5,24,2,False,46.33521534761104,10,U,25.622172841175686
123,6,24,4,False,43.48396928803504,9,U,21.643513249608006
124,2,24,5,False,41.67284039722597,9,U,24.721256485395042
125,3,24,6,True,44.12865062457745,9,U,17.293641223251967
128,2,24,2,True,49.453868856233576,10,U,16.510368173498623
129,2,24,3,False,57.45355264838972,12,U,38.62507213082174
130,4,24,4,False,47.528001689458634,10,U,34.57945450306245
131,4,24,5,False,22.70165843352069,5,U,14.525507425287008
132,2,24,6,False,55.016531390420305,12,U,31.632843859943563
135,2,24,2,True,55.81076713538993,12,U,18.37434037295991
136,5,24,3,False,48.478422579637524,10,U,29.771822950447152
137,7,24,4,False,47.321283860220035,10,U,30.274115725478527
141,7,24,1,True,71.35213321898436,15,U,22.03782825106107
142,5,24,2,False,50.800209271258524,11,U,29.57915928860203
143,3,24,3,False,66.52693946954138,14,U,39.70444880830914
144,2,24,4,False,37.868470277955,8,U,26.17654327872317
145,5,24,5,False,48.94811439513862,10,U,29.515806988057342
148,4,24,1,False,69.9131120289787,14,U,45.20723702298862
149,5,24,2,False,69.73897298469062,14,U,41.882756632696164
150,8,24,3,False,46.34436893183568,10,U,28.2851615586426
151,4,24,4,False,36.857426553472536,8,U,23.153185015915856
153,1,24,6,False,69.24720017467023,14,U,41.41629636712257
154,3,24,0,False,52.30443058968137,11,U,32.900743219685765
155,2,24,1,False,52.97782089987955,11,U,35.87746409169041
158,7,24,4,False,59.132319359885244,12,U,39.99380529332276
163,5,24,2,False,50.23406179385202,11,U,30.53543422458868
168,5,24,0,False,44.60276361818328,9,U,27.848872639996785
169,1,24,1,False,53.740812622053085,11,U,35.566278295638725
170,6,24,2,False,34.63428336023245,7,U,21.13311327660052
171,7,24,3,False,52.298329519575816,11,U,35.11302149942872
172,5,24,4,False,26.978044053720282,6,U,20.0084780458212
176,1,24,1,True,58.15208290426223,12,U,19.988085646020718
177,1,24,2,False,46.09467728845991,10,U,32.336768678336306
179,5,24,4,False,37.30973382989129,8,U,23.414119255470837
3,7,130,3,True,59.0377346695511,12,S,17.342360945242813
5,3,130,5,False,72.37182176741598,15,S,37.30938789980531
9,1,130,2,False,56.110299540410324,12,S,26.96865150649245
15,2,130,1,False,37.83372803291171,8,S,20.999118147350035
17,2,130,3,False,59.11589190765888,12,S,31.707546124447255
18,6,130,4,False,62.0994049839372,13,S,28.9123550632003
19,8,130,5,False,44.84132061486075,9,S,23.692116423208304
20,3,130,6,False,61.51376419236428,13,S,33.18555498626344
21,3,130,0,True,59.56867439035848,12,S,15.306629090133441
22,5,130,1,False,50.6596839235428,11,S,27.251627049305245
24,5,130,3,False,57.560821686699754,12,S,26.033571630898845
25,7,130,4,False,67.85630326224029,14,S,30.200417975656844
26,3,130,5,False,41.80738643458168,9,S,22.08932263283941
27,6,130,6,False,75.59506092397149,16,S,35.91428625679736
28,4,130,0,False,63.7329438557398,13,S,35.574107492183515
30,2,130,2,False,81.48138670152233,17,S,36.67020755473039
32,1,130,4,True,57.03519168206424,12,S,15.296321065393933
33,2,130,5,False,39.1443443379751,8,S,19.46081182420094
34,6,130,6,True,57.39849945361522,12,S,15.191846912786936
35,8,130,0,False,64.81845548075441,13,S,36.87440907614472
36,3,130,1,False,56.251727824487,12,S,26.456544379381228
38,8,130,3,False,60.282099326932624,13,S,28.225657519120066
40,7,130,5,False,40.97980606898841,9,S,23.564066689262365
